year,state_abbr,state_name,population,violent_crime,property_crime,total_crime,homicide,rape_legacy,rape_legacy_cleaned,aggravated_assault,robbery,rape_revised,rape_revised_cleaned,burglary,larceny,motor_vehicle_theft,violent_crime_rate_100k,%violent_crime_100k,property_crime_rate_100k,%property_crime_100k,%total_crime_per_100k
1984,CA,California,25622000,195589,1461731,1657320,2717,11702.0,11702,97246,83924,,0,443094,857328,161309,763.3635157,0.7633635157,5704.983998,5.704983998,6.468347514
1984,AZ,Arizona,3053000,15756,182670,198426,238,1316.0,1316,10199,4003,,0,52327,118604,11739,516.0825418,0.5160825418,5983.29512,5.98329512,6.499377661
1984,AR,Arkansas,2349000,7549,71554,79103,176,697.0,697,5089,1587,,0,20810,46807,3937,321.3707961,0.3213707961,3046.147297,3.046147297,3.367518093
1984,AL,Alabama,3990000,17204,138487,155691,374,1002.0,1002,11995,3833,,0,39970,89198,9319,431.1779449,0.4311779449,3470.85213,3.47085213,3.902030075
1984,AK,Alaska,500000,3108,27468,30576,58,458.0,458,2045,547,,0,6184,18140,3144,621.6,0.6216,5493.6,5.4936,6.1152
1983,WY,Wyoming,514000,1219,19412,20631,30,110.0,110,926,153,,0,3626,14932,854,237.1595331,0.2371595331,3776.653696,3.776653696,4.01381323
1983,WV,West Virginia,1965000,3375,44158,47533,96,263.0,263,2147,869,,0,13455,27134,3569,171.7557252,0.1717557252,2247.226463,2.247226463,2.418982188
1983,WI,Wisconsin,4751000,9070,193118,202188,131,861.0,861,4663,3415,,0,41980,141434,9704,190.9071774,0.1909071774,4064.786361,4.064786361,4.255693538
1983,WA,Washington,4300000,15986,245357,261343,212,1923.0,1923,9318,4533,,0,70526,163953,10878,371.7674419,0.3717674419,5705.976744,5.705976744,6.077744186
1983,VT,Vermont,525000,696,21001,21697,19,214.0,214,317,146,,0,5724,14296,981,132.5714286,0.1325714286,4000.190476,4.000190476,4.132761905
1983,VA,Virginia,5550000,16236,203632,219868,387,1370.0,1370,8347,6132,,0,51055,142714,9863,292.5405405,0.2925405405,3669.045045,3.669045045,3.961585586
1983,UT,Utah,1619000,4144,78715,82859,56,403.0,403,2644,1041,,0,16446,58453,3816,255.9604694,0.2559604694,4861.951822,4.861951822,5.117912292
1983,TX,Texas,15724000,80546,848312,928858,2239,6333.0,6333,42205,29769,,0,262198,503582,82532,512.2487917,0.5122487917,5395.013991,5.395013991,5.907262783
1983,TN,Tennessee,4685000,18836,169110,187946,410,1682.0,1682,8650,8094,,0,56498,97785,14827,402.0490928,0.4020490928,3609.605123,3.609605123,4.011654216
1983,SD,South Dakota,700000,840,16993,17833,15,119.0,119,595,111,,0,3820,12453,720,120.0,0.12,2427.571429,2.427571429,2.547571429
1983,SC,South Carolina,3264000,20133,135590,155723,321,1144.0,1144,15243,3425,,0,42263,85501,7826,616.8198529,0.6168198529,4154.105392,4.154105392,4.770925245
1983,RI,Rhode Island,955000,3392,44410,47802,26,160.0,160,2128,1078,,0,12722,25463,6225,355.1832461,0.3551832461,4650.26178,4.65026178,5.005445026
1983,PA,Pennsylvania,11895000,40782,339321,380103,583,2449.0,2449,17249,20501,,0,96425,205408,37488,342.8499369,0.3428499369,2852.635561,2.852635561,3.195485498
1983,OR,Oregon,2662000,12986,153412,166398,109,1078.0,1078,7266,4533,,0,46472,98880,8060,487.8287002,0.4878287002,5763.035312,5.763035312,6.250864012
1983,OK,Oklahoma,3298000,13964,148599,162563,249,1247.0,1247,8223,4245,,0,49782,84085,14732,423.4081261,0.4234081261,4505.730746,4.505730746,4.929138872
1983,OH,Ohio,10746000,42759,441362,484121,600,3387.0,3387,21640,17132,,0,124179,280156,37027,397.9061977,0.3979061977,4107.221292,4.107221292,4.505127489
1983,NY,New York,17667000,161489,881322,1042811,1958,5296.0,5296,59452,94783,,0,249115,504346,127861,914.0714326,0.9140714326,4988.520971,4.988520971,5.902592404
1983,NV,Nevada,891000,5838,53871,59709,114,457.0,457,2530,2737,,0,17922,31749,4200,655.2188552,0.6552188552,6046.127946,6.046127946,6.701346801
1983,NM,New Mexico,1399000,9608,79175,88783,124,671.0,671,7218,1595,,0,21813,53077,4285,686.7762688,0.6867762688,5659.399571,5.659399571,6.34617584
1983,NJ,New Jersey,7468000,41304,344296,385600,399,2266.0,2266,18553,20086,,0,92391,206778,45127,553.0798072,0.5530798072,4610.283878,4.610283878,5.163363685
1983,NH,New Hampshire,959000,1200,30987,32187,19,187.0,187,763,231,,0,7882,21359,1746,125.1303441,0.1251303441,3231.178311,3.231178311,3.356308655
1983,NE,Nebraska,1597000,3477,57012,60489,42,339.0,339,2300,796,,0,12408,42026,2578,217.7207264,0.2177207264,3569.943644,3.569943644,3.787664371
1983,ND,North Dakota,680000,365,17828,18193,14,85.0,85,213,53,,0,2967,13983,878,53.67647059,0.05367647059,2621.764706,2.621764706,2.675441176
1983,NC,North Carolina,6082000,24911,229540,254451,490,1332.0,1332,18249,4840,,0,72348,147068,10124,409.5856626,0.4095856626,3774.087471,3.774087471,4.183673134
1983,MT,Montana,817000,1737,36208,37945,30,162.0,162,1353,192,,0,7420,26918,1870,212.6070991,0.2126070991,4431.823745,4.431823745,4.644430845
1983,MS,Mississippi,2587000,7255,75740,82995,290,616.0,616,4699,1650,,0,26479,45584,3677,280.4406649,0.2804406649,2927.715501,2.927715501,3.208156165
1983,MO,Missouri,4970000,23718,201418,225136,403,1330.0,1330,13639,8346,,0,60496,125140,15782,477.22334,0.47722334,4052.676056,4.052676056,4.529899396
1983,MN,Minnesota,4144000,7909,159268,167177,69,927.0,927,3615,3298,,0,44571,106034,8663,190.8542471,0.1908542471,3843.339768,3.843339768,4.034194015
1983,MI,Michigan,9069000,64993,522450,587443,910,5085.0,5085,33125,25873,,0,153438,302118,66894,716.6501268,0.7166501268,5760.833609,5.760833609,6.477483736
1983,ME,Maine,1146000,1829,40357,42186,24,193.0,193,1301,311,,0,11415,27022,1920,159.5986038,0.1595986038,3521.553229,3.521553229,3.681151832
1983,MD,Maryland,4304000,34736,195828,230564,367,1412.0,1412,18007,14950,,0,52697,127443,15688,807.063197,0.807063197,4549.907063,4.549907063,5.35697026
1983,MA,Massachusetts,5767000,33264,255707,288971,203,1495.0,1495,19543,12023,,0,72291,133883,49533,576.799029,0.576799029,4433.969135,4.433969135,5.010768164
1983,LA,Louisiana,4438000,28444,194636,223080,629,1770.0,1770,17612,8433,,0,57359,123492,13785,640.919333,0.640919333,4385.66922,4.38566922,5.026588553
1983,KY,Kentucky,3714000,11967,115602,127569,364,817.0,817,7550,3236,,0,36286,71322,7994,322.2132472,0.3222132472,3112.600969,3.112600969,3.434814216
1983,KS,Kansas,2425000,7919,101928,109847,137,627.0,627,5117,2038,,0,28318,68735,4875,326.556701,0.326556701,4203.216495,4.203216495,4.529773196
1983,IN,Indiana,5479000,15547,210725,226272,286,1509.0,1509,8278,5474,,0,54147,138929,17649,283.7561599,0.2837561599,3846.048549,3.846048549,4.129804709
1983,IL,Illinois,11486000,83629,552857,636486,1112,3619.0,3619,42273,36625,,0,148445,339061,65351,728.0950723,0.7280950723,4813.311858,4.813311858,5.54140693
1983,ID,Idaho,989000,2361,35872,38233,35,181.0,181,1875,270,,0,9206,24979,1687,238.7259858,0.2387259858,3627.098079,3.627098079,3.865824065
1983,IA,Iowa,2905000,5262,108587,113849,68,365.0,365,3637,1192,,0,26599,77402,4586,181.1359725,0.1811359725,3737.934596,3.737934596,3.919070568
1983,HI,Hawaii,1023000,2579,56853,59432,57,301.0,301,891,1330,,0,13636,38920,4297,252.1016618,0.2521016618,5557.478006,5.557478006,5.809579668
1983,GA,Georgia,5732000,26179,232062,258241,483,2021.0,2021,15408,8267,,0,72614,143398,16050,456.7166783,0.4567166783,4048.534543,4.048534543,4.505251221
1983,FL,Florida,10680000,88292,635934,724226,1199,5170.0,5170,53797,28126,,0,191902,400796,43236,826.7041199,0.8267041199,5954.438202,5.954438202,6.781142322
1983,DE,Delaware,606000,2746,30378,33124,25,229.0,229,1793,699,,0,7414,20908,2056,453.1353135,0.4531353135,5012.871287,5.012871287,5.466006601
1983,DC,District of Columbia,623000,11933,45843,57776,183,406.0,406,3646,7698,,0,12483,29405,3955,1915.40931,1.91540931,7358.426966,7.358426966,9.273836276
1983,CT,Connecticut,3138000,11767,144437,156204,129,627.0,627,4715,6296,,0,39988,89421,15028,374.9840663,0.3749840663,4602.836201,4.602836201,4.977820268
1983,CO,Colorado,3139000,14955,193070,208025,202,1316.0,1316,9469,3968,,0,48101,133271,11698,476.4256133,0.4764256133,6150.684932,6.150684932,6.627110545
1983,CA,California,25174000,194491,1486487,1680978,2639,12093.0,12093,93933,85826,,0,460460,867123,158904,772.5867959,0.7725867959,5904.850242,5.904850242,6.677437038
1983,AZ,Arizona,2963000,14642,174740,189382,213,1241.0,1241,9265,3923,,0,49440,114721,10579,494.161323,0.494161323,5897.401282,5.897401282,6.391562605
1983,AR,Arkansas,2328000,6930,74563,81493,178,586.0,586,4552,1614,,0,22380,48140,4043,297.6804124,0.2976804124,3202.878007,3.202878007,3.500558419
1983,AL,Alabama,3959000,16471,145890,162361,364,931.0,931,11281,3895,,0,42485,94279,9126,416.0394039,0.4160394039,3685.02147,3.68502147,4.101060874
1983,AK,Alaska,479000,2940,25889,28829,66,486.0,486,1923,465,,0,5720,17085,3084,613.7787056,0.6137787056,5404.80167,5.40480167,6.018580376
1982,WY,Wyoming,502000,1527,22589,24116,46,136.0,136,1173,172,,0,4432,16903,1254,304.1832669,0.3041832669,4499.800797,4.499800797,4.803984064
1982,WV,West Virginia,1948000,3405,45514,48919,102,302.0,302,2031,970,,0,13985,27962,3567,174.7946612,0.1747946612,2336.447639,2.336447639,2.5112423
1982,WI,Wisconsin,4765000,9077,202447,211524,148,680.0,680,4856,3393,,0,46564,147177,8706,190.4931794,0.1904931794,4248.625393,4.248625393,4.439118573
1982,WA,Washington,4245000,17251,249429,266680,185,1947.0,1947,10116,5003,,0,71322,166188,11919,406.3839812,0.4063839812,5875.830389,5.875830389,6.28221437
1982,VT,Vermont,516000,655,23555,24210,12,180.0,180,344,119,,0,6080,16160,1315,126.9379845,0.1269379845,4564.922481,4.564922481,4.691860465
1982,VA,Virginia,5491000,16970,216713,233683,405,1366.0,1366,8491,6708,,0,53457,153148,10108,309.0511746,0.3090511746,3946.694591,3.946694591,4.255745766
1982,UT,Utah,1554000,4440,78451,82891,53,369.0,369,2674,1344,,0,17202,57341,3908,285.7142857,0.2857142857,5048.326898,5.048326898,5.334041184
1982,TX,Texas,15280000,88178,874799,962977,2466,6816.0,6816,45278,33618,,0,285967,501727,87105,577.0811518,0.5770811518,5725.124346,5.725124346,6.302205497
1982,TN,Tennessee,4651000,19586,185692,205278,452,1651.0,1651,9310,8173,,0,59934,110316,15442,421.113739,0.421113739,3992.517738,3.992517738,4.413631477
1982,SD,South Dakota,691000,684,17592,18276,19,79.0,79,468,118,,0,3885,12889,818,98.9869754,0.0989869754,2545.875543,2.545875543,2.644862518
1982,SC,South Carolina,3203000,23061,148657,171718,348,1242.0,1242,17550,3921,,0,47752,92009,8896,719.9812676,0.7199812676,4641.180144,4.641180144,5.361161411
1982,RI,Rhode Island,958000,3849,47539,51388,35,186.0,186,2529,1099,,0,13414,27077,7048,401.7745303,0.4017745303,4962.317328,4.962317328,5.364091858
1982,PA,Pennsylvania,11865000,42767,366903,409670,678,2448.0,2448,18835,20806,,0,106867,220623,39413,360.446692,0.360446692,3092.313527,3.092313527,3.452760219
1982,OR,Oregon,2649000,12529,161444,173973,136,1057.0,1057,6903,4433,,0,47410,106061,7973,472.9709324,0.4729709324,6094.526236,6.094526236,6.567497169
1982,OK,Oklahoma,3177000,14103,151814,165917,344,1180.0,1180,8361,4218,,0,50956,85326,15532,443.9093484,0.4439093484,4778.533207,4.778533207,5.222442556
1982,OH,Ohio,10791000,47126,485468,532594,676,3223.0,3223,23418,19809,,0,141316,302962,41190,436.7157817,0.4367157817,4498.823093,4.498823093,4.935538875
1982,NY,New York,17659000,174833,967369,1142202,2013,5159.0,5159,59818,107843,,0,295245,534244,137880,990.0503992,0.9900503992,5478.050852,5.478050852,6.468101251
1982,NV,Nevada,881000,7096,62512,69608,120,542.0,542,2737,3697,,0,21256,36279,4977,805.4483541,0.8054483541,7095.573212,7.095573212,7.901021566
1982,NM,New Mexico,1359000,9982,79816,89798,158,656.0,656,7453,1715,,0,22135,53402,4279,734.5106696,0.7345106696,5873.142016,5.873142016,6.607652686
1982,NJ,New Jersey,7438000,45175,377016,422191,482,2149.0,2149,19664,22880,,0,106418,223978,46620,607.3541275,0.6073541275,5068.781931,5.068781931,5.676136058
1982,NH,New Hampshire,951000,1187,35229,36416,21,154.0,154,690,322,,0,8987,24115,2127,124.8159832,0.1248159832,3704.416404,3.704416404,3.829232387
1982,NE,Nebraska,1586000,3641,59019,62660,31,329.0,329,2299,982,,0,12867,43331,2821,229.5712484,0.2295712484,3721.248424,3.721248424,3.950819672
1982,ND,North Dakota,670000,414,17328,17742,5,66.0,66,258,85,,0,3074,13314,940,61.79104478,0.06179104478,2586.268657,2.586268657,2.648059701
1982,NC,North Carolina,6019000,26865,246593,273458,545,1322.0,1322,19830,5168,,0,78787,156701,11105,446.3366008,0.4463366008,4096.909786,4.096909786,4.543246386
1982,MT,Montana,801000,1801,32908,34709,31,119.0,119,1386,265,,0,6759,24079,2070,224.8439451,0.2248439451,4108.364544,4.108364544,4.333208489
1982,MS,Mississippi,2551000,7515,83622,91137,358,675.0,675,4619,1863,,0,30200,49504,3918,294.5903567,0.2945903567,3278.008624,3.278008624,3.572598981
1982,MO,Missouri,4951000,25078,219888,244966,479,1283.0,1283,13762,9554,,0,68881,134383,16624,506.5239346,0.5065239346,4441.284589,4.441284589,4.947808524
1982,MN,Minnesota,4133000,9062,175048,184110,95,938.0,938,3841,4188,,0,48855,116375,9818,219.2596177,0.2192596177,4235.37382,4.23537382,4.454633438
1982,MI,Michigan,9109000,59806,558195,618001,827,4246.0,4246,30034,24699,,0,165155,330031,63009,656.5594467,0.6565594467,6127.950379,6.127950379,6.784509825
1982,ME,Maine,1133000,1847,41884,43731,24,152.0,152,1326,345,,0,11862,27863,2159,163.0185349,0.1630185349,3696.734334,3.696734334,3.859752868
1982,MD,Maryland,4265000,36254,220174,256428,432,1596.0,1596,18849,15377,,0,60547,142903,16724,850.03517,0.85003517,5162.344666,5.162344666,6.012379836
1982,MA,Massachusetts,5781000,33031,285140,318171,219,1464.0,1464,18989,12359,,0,82212,146933,55995,571.371735,0.571371735,4932.364643,4.932364643,5.503736378
1982,LA,Louisiana,4362000,29185,202489,231674,698,1740.0,1740,17472,9275,,0,62151,125701,14637,669.0738193,0.6690738193,4642.113709,4.642113709,5.311187529
1982,KY,Kentucky,3667000,11550,119304,130854,355,734.0,734,6893,3568,,0,37736,73020,8548,314.9713662,0.3149713662,3253.449686,3.253449686,3.568421053
1982,KS,Kansas,2408000,8088,111156,119244,138,596.0,596,5259,2095,,0,32382,73416,5358,335.8803987,0.3358803987,4616.112957,4.616112957,4.951993355
1982,IN,Indiana,5471000,16444,225894,242338,355,1521.0,1521,8602,5966,,0,59569,148454,17871,300.566624,0.300566624,4128.934381,4.128934381,4.429501005
1982,IL,Illinois,11448000,88644,579954,668598,1005,3424.0,3424,44515,39700,,0,157273,354106,68575,774.3186583,0.7743186583,5065.985325,5.065985325,5.840303983
1982,ID,Idaho,965000,2501,36902,39403,24,160.0,160,2025,292,,0,9958,25256,1688,259.1709845,0.2591709845,3824.041451,3.824041451,4.083212435
1982,IA,Iowa,2905000,5018,115148,120166,67,362.0,362,3538,1051,,0,27535,82568,5045,172.7366609,0.1727366609,3963.786575,3.963786575,4.136523236
1982,HI,Hawaii,994000,2542,62906,65448,31,342.0,342,609,1560,,0,16477,42248,4181,255.7344064,0.2557344064,6328.571429,6.328571429,6.584305835
1982,GA,Georgia,5639000,26963,267097,294060,713,2242.0,2242,15292,8716,,0,84469,165049,17579,478.1521546,0.4781521546,4736.602234,4.736602234,5.214754389
1982,FL,Florida,10416000,93411,684166,777577,1409,5587.0,5587,55413,31002,,0,211932,427462,44772,896.8029954,0.8968029954,6568.413978,6.568413978,7.465216974
1982,DE,Delaware,602000,3370,35067,38437,32,186.0,186,2415,737,,0,8698,23891,2478,559.8006645,0.5598006645,5825.083056,5.825083056,6.384883721
1982,DC,District of Columbia,631000,13397,52295,65692,194,421.0,421,3645,9137,,0,14774,33435,4086,2123.137876,2.123137876,8287.638669,8.287638669,10.41077655
1982,CT,Connecticut,3153000,12597,158532,171129,164,692.0,692,5167,6574,,0,44481,96640,17411,399.5242626,0.3995242626,5027.973359,5.027973359,5.427497621
1982,CO,Colorado,3045000,15354,200230,215584,182,1356.0,1356,9229,4587,,0,53260,134873,12097,504.2364532,0.5042364532,6575.697865,6.575697865,7.079934319
1982,CA,California,24724000,201429,1599827,1801256,2779,12529.0,12529,94133,91988,,0,499466,935831,164530,814.7104028,0.8147104028,6470.745025,6.470745025,7.285455428
1982,AZ,Arizona,2860000,14785,189161,203946,236,1100.0,1100,8912,4537,,0,53861,124723,10577,516.958042,0.516958042,6614.020979,6.614020979,7.130979021
1982,AR,Arkansas,2291000,7438,81259,88697,187,622.0,622,4824,1805,,0,24547,52450,4262,324.6617198,0.3246617198,3546.879092,3.546879092,3.871540812
1982,AL,Alabama,3943000,17653,165048,182701,417,1026.0,1026,11793,4417,,0,49531,104740,10777,447.7047933,0.4477047933,4185.848339,4.185848339,4.633553132
1982,AK,Alaska,438000,2732,24479,27211,81,374.0,374,1691,586,,0,5204,16672,2603,623.7442922,0.6237442922,5588.812785,5.588812785,6.212557078
1981,WY,Wyoming,492000,2116,23133,25249,27,174.0,174,1709,206,,0,4728,16972,1433,430.0813008,0.4300813008,4701.829268,4.701829268,5.131910569
1981,WV,West Virginia,1951000,3410,47681,51091,118,289.0,289,2024,979,,0,15122,28884,3675,174.782163,0.174782163,2443.926192,2.443926192,2.618708355
1981,WI,Wisconsin,4739000,8904,216997,225901,161,745.0,745,4749,3249,,0,50813,155892,10292,187.88774,0.18788774,4578.961806,4.578961806,4.766849546
1981,WA,Washington,4212000,18839,265135,283974,213,2115.0,2115,11036,5475,,0,79696,171994,13445,447.2697056,0.4472697056,6294.753086,6.294753086,6.742022792
1981,VT,Vermont,515000,659,25404,26063,22,170.0,170,325,142,,0,8033,15860,1511,127.961165,0.127961165,4932.815534,4.932815534,5.060776699
1981,VA,Virginia,5426000,17456,235984,253440,464,1478.0,1478,8285,7229,,0,63350,161678,10956,321.7102838,0.3217102838,4349.1338,4.3491338,4.670844084
1981,UT,Utah,1516000,4527,82643,87170,50,431.0,431,2760,1286,,0,19326,58855,4462,298.6147757,0.2986147757,5451.385224,5.451385224,5.75
1981,TX,Texas,14755000,78560,814163,892723,2446,6821.0,6821,40765,28528,,0,275978,454879,83306,532.4296849,0.5324296849,5517.878685,5.517878685,6.05030837
1981,TN,Tennessee,4610000,19019,179737,198756,448,1735.0,1735,8920,7916,,0,63811,100526,15400,412.5596529,0.4125596529,3898.850325,3.898850325,4.311409978
1981,SD,South Dakota,685000,718,19922,20640,12,79.0,79,505,122,,0,4348,14587,987,104.8175182,0.1048175182,2908.321168,2.908321168,3.013138686
1981,SC,South Carolina,3166000,20275,148127,168402,330,1148.0,1148,14992,3805,,0,50520,88887,8720,640.3979785,0.6403979785,4678.679722,4.678679722,5.319077701
1981,RI,Rhode Island,952000,4205,51504,55709,40,170.0,170,2738,1257,,0,15755,27525,8224,441.7016807,0.4417016807,5410.084034,5.410084034,5.851785714
1981,PA,Pennsylvania,11864000,44104,392872,436976,729,2662.0,2662,18576,22137,,0,122372,226701,43799,371.7464599,0.3717464599,3311.46325,3.31146325,3.68320971
1981,OR,Oregon,2647000,12671,173596,186267,117,1105.0,1105,6669,4780,,0,52067,112518,9011,478.6928598,0.4786928598,6558.216849,6.558216849,7.036909709
1981,OK,Oklahoma,3098000,13223,136637,149860,279,1091.0,1091,8279,3574,,0,49220,74460,12957,426.8237573,0.4268237573,4410.490639,4.410490639,4.837314396
1981,OH,Ohio,10776000,53509,533498,587007,799,3339.0,3339,23842,25529,,0,160951,326770,45777,496.5571641,0.4965571641,4950.79807,4.95079807,5.447355234
1981,NY,New York,17594000,188178,1026757,1214935,2166,5479.0,5479,60189,120344,,0,350422,539486,136849,1069.557804,1.069557804,5835.83608,5.83583608,6.905393884
1981,NV,Nevada,845000,7575,65027,72602,148,548.0,548,3009,3870,,0,23046,36955,5026,896.4497041,0.8964497041,7695.502959,7.695502959,8.591952663
1981,NM,New Mexico,1327000,8913,73369,82282,151,628.0,628,6266,1868,,0,21405,47252,4712,671.6654107,0.6716654107,5528.937453,5.528937453,6.200602864
1981,NJ,New Jersey,7401000,46674,410693,457367,542,2374.0,2374,18997,24761,,0,128274,231846,50573,630.6445075,0.6306445075,5549.15552,5.54915552,6.179800027
1981,NH,New Hampshire,935000,1375,39034,40409,27,154.0,154,859,335,,0,11090,25692,2252,147.0588235,0.1470588235,4174.759358,4.174759358,4.321818182
